pair,family,string,register,event,phase,f,f0,y,snr,match_cost,kind,weight_base
B_open,open,B,sub,61,decay,30.881174479629493,30.881174479629493,-6.980307806484873,38.335005347262914,1.287662902847868,fundamental,0.08
B_open,open,B,sub,62,attack,30.84402021697549,30.84402021697549,-14.586139778155108,37.03454355950562,1.447958094476932,fundamental,0.08
B_open,open,B,sub,62,stabilization,30.84402021697549,30.84402021697549,-13.805038648082643,35.9110736326679,1.447958094476932,fundamental,0.14
B_open,open,B,sub,62,body,30.84402021697549,30.84402021697549,-13.60679265480664,38.72493528444893,1.447958094476932,fundamental,0.4
B_open,open,B,sub,62,sustain,30.84402021697549,30.84402021697549,-13.31185576854176,34.48695285672746,1.447958094476932,fundamental,0.3
B_open,open,B,sub,62,decay,30.84402021697549,30.84402021697549,-12.413155557579016,37.41942074176265,1.447958094476932,fundamental,0.08
B_open,open,B,sub,63,attack,30.83413932660048,30.83413932660048,-17.799701146661903,36.73505084328148,1.2646431797610418,fundamental,0.08
B_open,open,B,sub,63,stabilization,30.83413932660048,30.83413932660048,-18.213198995764145,34.567836604982716,1.2646431797610418,fundamental,0.14
B_open,open,B,sub,63,body,30.83413932660048,30.83413932660048,-17.386165903228445,38.224956788869,1.2646431797610418,fundamental,0.4
B_open,open,B,sub,63,sustain,30.83413932660048,30.83413932660048,-16.884097324771894,34.306422536459785,1.2646431797610418,fundamental,0.3
B_open,open,B,sub,63,decay,30.83413932660048,30.83413932660048,-16.22527879677591,37.28680932740566,1.2646431797610418,fundamental,0.08
B_open,open,B,sub,64,attack,30.870514019344455,30.870514019344455,-22.21187863159261,32.41744854989457,1.4969284327400003,fundamental,0.08
B_open,open,B,sub,64,stabilization,30.870514019344455,30.870514019344455,-23.178404945673933,31.403811989170208,1.4969284327400003,fundamental,0.14
B_open,open,B,sub,64,body,30.870514019344455,30.870514019344455,-22.925496269763546,34.643140162812294,1.4969284327400003,fundamental,0.4
B_open,open,B,sub,64,sustain,30.870514019344455,30.870514019344455,-22.25706815252623,31.154605763442333,1.4969284327400003,fundamental,0.3
B_open,open,B,sub,64,decay,30.870514019344455,30.870514019344455,-21.013305967523785,34.69426457671011,1.4969284327400003,fundamental,0.08
B_open,open,B,sub,65,attack,30.903957886978382,30.903957886978382,-8.741637309768322,36.373649888070524,1.4103054123743313,fundamental,0.08
B_open,open,B,sub,65,stabilization,30.903957886978382,30.903957886978382,-12.180282737827469,33.64629111126431,1.4103054123743313,fundamental,0.14
B_open,open,B,sub,65,body,30.903957886978382,30.903957886978382,-11.417642127127737,36.34821758393681,1.4103054123743313,fundamental,0.4
B_open,open,B,sub,65,sustain,30.903957886978382,30.903957886978382,-12.972027088392366,30.854256523920505,1.4103054123743313,fundamental,0.3
B_open,open,B,sub,65,decay,30.903957886978382,30.903957886978382,-14.10768917729908,32.2557979263748,1.4103054123743313,fundamental,0.08
B_open,open,B,sub,66,attack,30.8086660917974,30.8086660917974,-3.9833308257353366,31.683367355265133,1.512265613077977,fundamental,0.08
B_open,open,B,sub,66,stabilization,30.8086660917974,30.8086660917974,-7.338979662735824,34.344136875832696,1.512265613077977,fundamental,0.14
B_open,open,B,sub,66,body,30.8086660917974,30.8086660917974,-9.227153325678842,37.31259780324061,1.512265613077977,fundamental,0.4
B_open,open,B,sub,66,sustain,30.8086660917974,30.8086660917974,-10.07868754682265,32.75369500724157,1.512265613077977,fundamental,0.3
B_open,open,B,sub,66,decay,30.8086660917974,30.8086660917974,-10.683214984478376,34.870938646694775,1.512265613077977,fundamental,0.08
B_open,open,B,sub,67,attack,30.813788350628457,30.813788350628457,-22.80894880983693,28.942944892658154,1.5176214687257874,fundamental,0.08
B_open,open,B,sub,67,stabilization,30.813788350628457,30.813788350628457,-22.18181373390982,27.721345166393164,1.5176214687257874,fundamental,0.14
B_open,open,B,sub,67,body,30.813788350628457,30.813788350628457,-22.511336301934836,30.88432248669222,1.5176214687257874,fundamental,0.4
B_open,open,B,sub,67,sustain,30.813788350628457,30.813788350628457,-22.356776258381004,26.78294764065059,1.5176214687257874,fundamental,0.3
B_open,open,B,sub,67,decay,30.813788350628457,30.813788350628457,-21.96886214539277,29.539224503848715,1.5176214687257874,fundamental,0.08
B_open,open,B,sub,68,attack,30.81844616018121,30.81844616018121,-9.54864729572042,37.817409183203274,1.7232142182823076,fundamental,0.08
B_open,open,B,sub,68,stabilization,30.81844616018121,30.81844616018121,-8.704404953608382,36.3016725648549,1.7232142182823076,fundamental,0.14
B_open,open,B,sub,68,body,30.81844616018121,30.81844616018121,-7.627454319264579,39.079201238274756,1.7232142182823076,fundamental,0.4
B_open,open,B,sub,68,sustain,30.81844616018121,30.81844616018121,-7.041033070390832,34.5530350756262,1.7232142182823076,fundamental,0.3
B_open,open,B,sub,68,decay,30.81844616018121,30.81844616018121,-6.416999730001507,35.932133401072974,1.7232142182823076,fundamental,0.08
B_open,open,B,sub,69,attack,30.84037013347981,30.84037013347981,-12.317919342263998,40.89556869063557,1.2475903941600195,fundamental,0.08
B_open,open,B,sub,69,stabilization,30.84037013347981,30.84037013347981,-12.938342500875422,38.65380502258787,1.2475903941600195,fundamental,0.14
B_open,open,B,sub,69,body,30.84037013347981,30.84037013347981,-12.385015309043332,41.72775225462519,1.2475903941600195,fundamental,0.4
B_open,open,B,sub,69,sustain,30.84037013347981,30.84037013347981,-12.134130032770678,37.19634961421152,1.2475903941600195,fundamental,0.3
B_open,open,B,sub,69,decay,30.84037013347981,30.84037013347981,-12.15344364068516,39.25098636680819,1.2475903941600195,fundamental,0.08
B_open,open,B,sub,70,attack,30.849512840076716,30.849512840076716,-20.65650090497539,35.804347116720315,1.4141477998842231,fundamental,0.08
B_open,open,B,sub,70,stabilization,30.849512840076716,30.849512840076716,-19.904771546269707,34.5492783087257,1.4141477998842231,fundamental,0.14
B_open,open,B,sub,70,body,30.849512840076716,30.849512840076716,-20.163583027429794,36.89831759634905,1.4141477998842231,fundamental,0.4
B_open,open,B,sub,70,sustain,30.849512840076716,30.849512840076716,-20.195899207470354,32.281045239210876,1.4141477998842231,fundamental,0.3
B_open,open,B,sub,70,decay,30.849512840076716,30.849512840076716,-20.405278152763643,34.167537209465884,1.4141477998842231,fundamental,0.08
B_open,open,B,sub,71,attack,30.824334270770095,30.824334270770095,-21.981113289383444,35.562058026334924,1.617425855206615,fundamental,0.08
B_open,open,B,sub,71,stabilization,30.824334270770095,30.824334270770095,-22.505938528941805,33.09705471620293,1.617425855206615,fundamental,0.14
B_open,open,B,sub,71,body,30.824334270770095,30.824334270770095,-22.013830731750566,36.43331624176952,1.617425855206615,fundamental,0.4
B_open,open,B,sub,71,sustain,30.824334270770095,30.824334270770095,-21.99249884252363,32.118087265317655,1.617425855206615,fundamental,0.3
B_open,open,B,sub,71,decay,30.824334270770095,30.824334270770095,-21.12556316574369,35.07329075045193,1.617425855206615,fundamental,0.08
B_open,open,B,sub,72,attack,30.83897954928084,30.83897954928084,-31.154188120696915,26.416885719973138,1.521710831283409,fundamental,0.08
B_open,open,B,sub,72,stabilization,30.83897954928084,30.83897954928084,-29.010422086710605,26.76377701629705,1.521710831283409,fundamental,0.14
B_open,open,B,sub,72,body,30.83897954928084,30.83897954928084,-28.68270368014296,29.833034775391887,1.521710831283409,fundamental,0.4
B_open,open,B,sub,72,sustain,30.83897954928084,30.83897954928084,-27.473905080028096,26.61303850378509,1.521710831283409,fundamental,0.3
B_open,open,B,sub,72,decay,30.83897954928084,30.83897954928084,-27.069449523810988,29.15082871817829,1.521710831283409,fundamental,0.08
B_open,open,B,sub,73,attack,30.854970777549664,30.854970777549664,-17.924815634598772,38.743483338546454,1.2351809309275428,fundamental,0.08
B_open,open,B,sub,73,stabilization,30.854970777549664,30.854970777549664,-18.45252406689449,36.49759401041737,1.2351809309275428,fundamental,0.14
B_open,open,B,sub,73,body,30.854970777549664,30.854970777549664,-18.070698694832707,39.66019657258393,1.2351809309275428,fundamental,0.4
B_open,open,B,sub,73,sustain,30.854970777549664,30.854970777549664,-17.927708401974932,35.477768497645286,1.2351809309275428,fundamental,0.3
B_open,open,B,sub,73,decay,30.854970777549664,30.854970777549664,-17.719965262137144,37.79404374393782,1.2351809309275428,fundamental,0.08
B_open,open,B,sub,74,attack,30.86458786052908,30.86458786052908,-22.886774832427488,35.88921562803488,1.7515007023067433,fundamental,0.08
B_open,open,B,sub,74,stabilization,30.86458786052908,30.86458786052908,-21.909597085169864,34.63043103537069,1.7515007023067433,fundamental,0.14
B_open,open,B,sub,74,body,30.86458786052908,30.86458786052908,-21.733398045598683,37.84409533735841,1.7515007023067433,fundamental,0.4
B_open,open,B,sub,74,sustain,30.86458786052908,30.86458786052908,-21.30401199832987,33.95884956832775,1.7515007023067433,fundamental,0.3
B_open,open,B,sub,74,decay,30.86458786052908,30.86458786052908,-21.260462067443235,36.25351662999212,1.7515007023067433,fundamental,0.08
B_open,open,B,sub,75,attack,30.85754602070508,30.85754602070508,-17.71751668532043,40.82251009941166,1.4552992088340746,fundamental,0.08
B_open,open,B,sub,75,stabilization,30.85754602070508,30.85754602070508,-17.847883991062794,38.94928582777097,1.4552992088340746,fundamental,0.14
B_open,open,B,sub,75,body,30.85754602070508,30.85754602070508,-17.453486233112805,42.078364634365045,1.4552992088340746,fundamental,0.4
B_open,open,B,sub,75,sustain,30.85754602070508,30.85754602070508,-17.1922799848721,37.80482515433,1.4552992088340746,fundamental,0.3
B_open,open,B,sub,75,decay,30.85754602070508,30.85754602070508,-16.72067636408167,40.329649241678446,1.4552992088340746,fundamental,0.08
B_open,open,B,sub,76,attack,30.88642937621839,30.88642937621839,-20.73785178918457,33.33619720284828,1.438570437888637,fundamental,0.08
B_open,open,B,sub,76,stabilization,30.88642937621839,30.88642937621839,-20.024993427400062,32.598774410912796,1.438570437888637,fundamental,0.14
B_open,open,B,sub,76,body,30.88642937621839,30.88642937621839,-19.661086767932105,35.29322588815681,1.438570437888637,fundamental,0.4
B_open,open,B,sub,76,sustain,30.88642937621839,30.88642937621839,-18.457560419818652,31.645721225749185,1.438570437888637,fundamental,0.3
B_open,open,B,sub,76,decay,30.88642937621839,30.88642937621839,-17.0794664064792,34.77906653991565,1.438570437888637,fundamental,0.08
B_open,open,B,sub,77,attack,30.856810919591684,30.856810919591684,-15.553080607349358,39.56866064000074,1.3338275537221655,fundamental,0.08
B_open,open,B,sub,77,stabilization,30.856810919591684,30.856810919591684,-16.632597061723942,36.992782236134275,1.3338275537221655,fundamental,0.14
B_open,open,B,sub,77,body,30.856810919591684,30.856810919591684,-15.70426665910542,40.146610697225555,1.3338275537221655,fundamental,0.4
B_open,open,B,sub,77,sustain,30.856810919591684,30.856810919591684,-15.405760948546252,35.55239225923417,1.3338275537221655,fundamental,0.3
B_open,open,B,sub,77,decay,30.856810919591684,30.856810919591684,-15.041527062275655,37.639152765614796,1.3338275537221655,fundamental,0.08
B_open,open,B,sub,78,attack,30.831425123692913,30.831425123692913,-12.12601663205077,38.71494585527563,1.1646784412158866,fundamental,0.08
B_open,open,B,sub,78,stabilization,30.831425123692913,30.831425123692913,-12.51261379933117,35.9239040546197,1.1646784412158866,fundamental,0.14
B_open,open,B,sub,78,body,30.831425123692913,30.831425123692913,-12.532307434558788,38.88126104799655,1.1646784412158866,fundamental,0.4
B_open,open,B,sub,78,sustain,30.831425123692913,30.831425123692913,-12.7217133535787,34.04075086644501,1.1646784412158866,fundamental,0.3
B_open,open,B,sub,78,decay,30.831425123692913,30.831425123692913,-12.878120785462336,35.8338034817275,1.1646784412158866,fundamental,0.08
B_open,open,B,sub,79,attack,30.774160322827594,30.774160322827594,-6.912974858002087,29.53237811659796,1.2299938152729124,fundamental,0.08
B_open,open,B,sub,79,stabilization,30.774160322827594,30.774160322827594,-6.261629543552076,29.689550467438337,1.2299938152729124,fundamental,0.14
B_open,open,B,sub,79,body,30.774160322827594,30.774160322827594,-4.606311337273851,31.772421868843225,1.2299938152729124,fundamental,0.4
B_open,open,B,sub,79,sustain,30.774160322827594,30.774160322827594,-3.996302333643939,26.84456125683208,1.2299938152729124,fundamental,0.3
B_open,open,B,sub,79,decay,30.774160322827594,30.774160322827594,1.7758582152114857,23.13782099056573,1.2299938152729124,fundamental,0.08
B_open,open,B,sub,80,attack,30.80372062924775,30.80372062924775,-25.58519144945906,28.35982476460842,1.7159507726999712,fundamental,0.08
B_open,open,B,sub,80,stabilization,30.80372062924775,30.80372062924775,-28.343150092539176,23.355957681022986,1.7159507726999712,fundamental,0.14
B_open,open,B,sub,80,body,30.80372062924775,30.80372062924775,-25.626945653048843,29.077870446583574,1.7159507726999712,fundamental,0.4
B_open,open,B,sub,80,sustain,30.80372062924775,30.80372062924775,-25.79779605435652,24.448635901840987,1.7159507726999712,fundamental,0.3
B_open,open,B,sub,80,decay,30.80372062924775,30.80372062924775,-25.10520864744005,27.174898355019096,1.7159507726999712,fundamental,0.08
B_open,open,B,sub,81,attack,30.823218378289198,30.823218378289198,-17.444843240807835,37.81455602718746,1.317367903730564,fundamental,0.08
B_open,open,B,sub,81,stabilization,30.823218378289198,30.823218378289198,-18.56811691619744,35.03670718383733,1.317367903730564,fundamental,0.14
B_open,open,B,sub,81,body,30.823218378289198,30.823218378289198,-18.045151302852997,38.22898652828697,1.317367903730564,fundamental,0.4
B_open,open,B,sub,81,sustain,30.823218378289198,30.823218378289198,-18.47978519443197,33.35431363743673,1.317367903730564,fundamental,0.3
B_open,open,B,sub,81,decay,30.823218378289198,30.823218378289198,-19.30310173723339,34.5338219367012,1.317367903730564,fundamental,0.08
B_open,open,B,sub,82,attack,30.866183768091116,30.866183768091116,-19.02838400087361,39.79987739922208,1.7232829572315251,fundamental,0.08
B_open,open,B,sub,82,stabilization,30.866183768091116,30.866183768091116,-19.81344962491047,36.85146698520415,1.7232829572315251,fundamental,0.14
B_open,open,B,sub,82,body,30.866183768091116,30.866183768091116,-19.8969601890824,39.734748729993356,1.7232829572315251,fundamental,0.4
B_open,open,B,sub,82,sustain,30.866183768091116,30.866183768091116,-20.35768081597162,34.905718363296714,1.7232829572315251,fundamental,0.3
B_open,open,B,sub,82,decay,30.866183768091116,30.866183768091116,-20.507381563020992,36.895096519686824,1.7232829572315251,fundamental,0.08
B_open,open,B,sub,83,attack,30.864501723491948,30.864501723491948,-22.052652456438288,31.154950984369577,1.193935175693807,fundamental,0.08
B_open,open,B,sub,83,stabilization,30.864501723491948,30.864501723491948,-23.963424708457467,27.762235897953637,1.193935175693807,fundamental,0.14
B_open,open,B,sub,83,body,30.864501723491948,30.864501723491948,-23.95128574781147,30.47496416300605,1.193935175693807,fundamental,0.4
B_open,open,B,sub,83,sustain,30.864501723491948,30.864501723491948,-24.54657758682797,25.37447992304677,1.193935175693807,fundamental,0.3
B_open,open,B,sub,83,decay,30.864501723491948,30.864501723491948,-25.662240430392828,26.327505091802777,1.193935175693807,fundamental,0.08
B_open,open,B,sub,84,attack,30.85017353427661,30.85017353427661,-14.853493220927056,35.178096760434386,1.462343130740597,fundamental,0.08
B_open,open,B,sub,84,stabilization,30.85017353427661,30.85017353427661,-15.660545650720096,31.853060617886072,1.462343130740597,fundamental,0.14
B_open,open,B,sub,84,body,30.85017353427661,30.85017353427661,-14.17876676310346,35.742879928095064,1.462343130740597,fundamental,0.4
B_open,open,B,sub,84,sustain,30.85017353427661,30.85017353427661,-14.09620040823564,31.288671286645496,1.462343130740597,fundamental,0.3
B_open,open,B,sub,84,decay,30.85017353427661,30.85017353427661,-12.940140633983326,33.91754021081091,1.462343130740597,fundamental,0.08
